#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:primates" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:primates" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:primates" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.primates" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:primates" name="distribution" x="@birthRate.t:primates">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:primates" name="distribution">
#            <parameter id="clockRate.c:primates" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.150" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="auto_name_1.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:primates">
#            <taxonset id="auto_name_1" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Tarsius_syrichta" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Lemur_catta" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Homo_sapiens" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Pan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Gorilla" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Pongo" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Hylobates" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Macaca_fuscata" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="M_mulatta" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="M_fascicularis" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="M_sylvanus" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Saimiri_sciureus" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.151" name="distr">
#                <parameter estimate="false" id="RealParameter.300" name="mean" spec="beast.core.parameter.RealParameter">15.0</parameter>
#                <parameter estimate="false" id="RealParameter.301" name="sigma" spec="beast.core.parameter.RealParameter">0.025</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@primates" id="treeLikelihood.primates" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:primates">
#            <siteModel id="SiteModel.s:primates" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:primates" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:primates" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:primates" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:primates" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:primates" id="StrictClock.c:primates" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.primates	TreeHeight	YuleModel	birthRate	logP(mrca(auto_name_1))	mrca.age(auto_name_1)	clockRate
115000	-6470.566914497691	-6438.6209750834905	-31.94593941420049	-6438.6209750834905	14.986747219793678	-34.575371388552085	0.10168814492481854	2.629431974351594	14.986747219793678	0.015512670816489351
116000	-6475.799705073727	-6440.34854995483	-35.45115511889753	-6440.34854995483	14.97724111700356	-37.80672263561028	0.22756767498645378	2.355567516712746	14.97724111700356	0.015585163633177612
117000	-6472.200993566035	-6439.040676934213	-33.160316631822624	-6439.040676934213	15.01238887371317	-35.807470199227176	0.15146545381268517	2.6471535674045485	15.01238887371317	0.014979257979098586
118000	-6470.324960192749	-6438.360231029568	-31.964729163181083	-6438.360231029568	15.017848720524809	-34.47980862459217	0.1408369413134443	2.5150794614110854	15.017848720524809	0.016149620519171657
119000	-6472.606454438143	-6439.19256669449	-33.41388774365308	-6439.19256669449	14.999457901243034	-36.1835935677125	0.20491992505043452	2.76970582405942	14.999457901243034	0.016596879239747418
120000	-6468.882750440762	-6437.108298274875	-31.774452165887176	-6437.108298274875	14.999457901243034	-34.5441579899466	0.14150653236595861	2.76970582405942	14.999457901243034	0.015806162652675728
121000	-6474.188418367073	-6438.061987624554	-36.12643074251889	-6438.061987624554	15.02903064808557	-38.2221488408136	0.23578000444933261	2.0957180982947072	15.02903064808557	0.01504895313407783
122000	-6468.926373419997	-6435.694287944724	-33.2320854752725	-6435.694287944724	15.036196174741889	-34.95389594342548	0.10358070394601027	1.7218104681529818	15.036196174741889	0.014359314362415818
123000	-6470.897000467696	-6438.2786685778065	-32.61833188988939	-6438.2786685778065	14.992491949074452	-35.34317614783816	0.08436178776452079	2.7248442579487677	14.992491949074452	0.014181585559532825
124000	-6470.2876181373695	-6438.197480588711	-32.09013754865784	-6438.197480588711	14.992491949074452	-34.81498180660661	0.12439636097643346	2.7248442579487677	14.992491949074452	0.01597189854600716
125000	-6470.477051499344	-6435.982627435583	-34.49442406376154	-6435.982627435583	15.017946281674831	-37.0067097639089	0.21217409255449066	2.5122857001473564	15.017946281674831	0.016040536061374774
126000	-6475.1209223402575	-6439.822680726904	-35.29824161335396	-6439.822680726904	15.049079674624382	-36.14113096527506	0.06584518791312381	0.8428893519210983	15.049079674624382	0.015075381526689614
127000	-6471.135178901946	-6438.973510661485	-32.16166824046064	-6438.973510661485	14.976570703199057	-34.492463602500564	0.11397420722568331	2.330795362039918	14.976570703199057	0.015459051004321054
128000	-6474.841063514007	-6442.043440389192	-32.79762312481506	-6442.043440389192	15.001923598754765	-35.56460385998886	0.08260458391315438	2.766980735173798	15.001923598754765	0.014541505468515724
129000	-6468.198354293705	-6436.03739086143	-32.16096343227501	-6436.03739086143	15.005065964677355	-34.910373154694504	0.09748890258529928	2.7494097224194967	15.005065964677355	0.014642513445831383
130000	-6470.792133769821	-6438.768846572735	-32.02328719708571	-6438.768846572735	15.010271052200482	-34.708832507350955	0.09765177802877867	2.685545310265249	15.010271052200482	0.015429832024650583
131000	-6467.989202711002	-6435.55580005207	-32.43340265893261	-6435.55580005207	14.996459369380542	-35.19331472769512	0.16528533488931527	2.759912068762508	14.996459369380542	0.014927039705616726
132000	-6468.244108502247	-6435.533806815728	-32.710301686519685	-6435.533806815728	14.978099254529974	-35.096528485714664	0.0829704456346266	2.386226799194981	14.978099254529974	0.015017333908446279
133000	-6468.984900148324	-6436.589935470672	-32.39496467765304	-6436.589935470672	14.977987274029532	-34.77725751484158	0.1188596878322451	2.3822928371885346	14.977987274029532	0.01501051157187301
134000	-6468.702457571744	-6436.8061160105735	-31.89634156117033	-6436.8061160105735	14.997587296451908	-34.66162557135081	0.13109289061218474	2.7652840101804816	14.997587296451908	0.015770638382981837
135000	-6468.043153168064	-6436.117821149105	-31.92533201895924	-6436.117821149105	14.998072591357055	-34.69230101660698	0.13010286183617975	2.766968997647743	14.998072591357055	0.01586215613862366
136000	-6467.570235312501	-6434.338723567439	-33.231511745062036	-6434.338723567439	14.988623664977945	-35.89791586714407	0.06831650588334286	2.6664041220820387	14.988623664977945	0.015169993592138817
137000	-6468.461926138035	-6435.725535821276	-32.73639031675865	-6435.725535821276	14.973585300208198	-34.948142145595085	0.11802221862093261	2.2117518288364346	14.973585300208198	0.014504833190942142
138000	-6473.62454934401	-6439.839851585183	-33.78469775882705	-6439.839851585183	14.998361033262675	-36.55248971016347	0.06559673394396758	2.7677919513364184	14.998361033262675	0.014724893883263463
139000	-6475.792537466802	-6442.9640961016785	-32.82844136512326	-6442.9640961016785	14.96733175303277	-34.74461079810298	0.11368025422685038	1.9161694329797223	14.96733175303277	0.015324256864881343
140000	-6471.450867187914	-6436.064508366232	-35.38635882168201	-6436.064508366232	15.003289099073733	-38.147645204417806	0.2339814151785053	2.761286382735799	15.003289099073733	0.015209999472380716
141000	-6473.181302844603	-6440.480082873744	-32.70121997085839	-6440.480082873744	15.01774572272421	-35.21923235176399	0.17402256958106088	2.518012380905606	15.01774572272421	0.016027454585270592
142000	-6469.672523665429	-6437.579190192237	-32.09333347319276	-6437.579190192237	14.972363459636426	-34.25225170348807	0.09737146592171635	2.158918230295315	14.972363459636426	0.01645678186237802
143000	-6470.080471792861	-6436.142177476352	-33.93829431650882	-6436.142177476352	14.971036703895836	-36.03713722044408	0.17889457496218691	2.098842903935261	14.971036703895836	0.014842597374043417
144000	-6467.144014985783	-6434.71676483253	-32.42725015325205	-6434.71676483253	14.979509483839054	-34.86130207212773	0.1114062735189729	2.4340519188756833	14.979509483839054	0.01511493903189481
145000	-6469.154482318351	-6436.366946910842	-32.7875354075099	-6436.366946910842	15.024753355561467	-35.067293439177234	0.1452901675153715	2.279758031667338	15.024753355561467	0.015174431949863783
146000	-6474.187672326133	-6441.343608703505	-32.84406362262738	-6441.343608703505	15.029593701815196	-34.91337479383524	0.14928051058589617	2.0693111712078576	15.029593701815196	0.01544968011733776
147000	-6470.371328628866	-6437.555834694276	-32.815493934589135	-6437.555834694276	14.971182877683075	-34.92109362459552	0.129524397453385	2.105599690006385	14.971182877683075	0.015278784006098384
148000	-6468.446878420563	-6435.66191725956	-32.784961161002904	-6435.66191725956	15.01416969796896	-35.39427780948693	0.159402444988093	2.609316648484028	15.01416969796896	0.015014716913780073
149000	-6471.601984978774	-6438.343482155898	-33.258502822877105	-6438.343482155898	15.00680961202054	-35.99134709109015	0.1456715791701932	2.732844268213041	15.00680961202054	0.014226480294012604
150000	-6468.402298822138	-6435.515278233866	-32.887020588271	-6435.515278233866	14.96663205615604	-34.76622576808135	0.11494269094688489	1.8792051798103517	14.96663205615604	0.015543389141002123
151000	-6470.18085006241	-6437.13806746485	-33.04278259756067	-6437.13806746485	15.005774716942797	-35.786045633854386	0.07552252438990797	2.7432630362937194	15.005774716942797	0.015038932380147411
152000	-6472.370678422281	-6438.503862911682	-33.86681551059969	-6438.503862911682	14.957928472219509	-35.220745671681236	0.11744972608939012	1.3539301610815442	14.957928472219509	0.014221389570232676
153000	-6468.3028452577255	-6436.513069692405	-31.78977556532062	-6436.513069692405	14.987403088917777	-34.432770751179135	0.10581694327955424	2.642995185858512	14.987403088917777	0.01607739812454788
154000	-6467.838485364155	-6435.234802219841	-32.60368314431317	-6435.234802219841	15.005035091110516	-35.35334235122948	0.08951446415272096	2.7496592069163066	15.005035091110516	0.014500333618625336
155000	-6472.000885979337	-6438.3042997338825	-33.696586245454796	-6438.3042997338825	15.002493924259769	-36.46155143979329	0.19804570902536112	2.764965194338494	15.002493924259769	0.014966642480468612
156000	-6470.0734541494585	-6436.24192005455	-33.83153409490835	-6436.24192005455	15.030890162813543	-35.838113288899834	0.1700560559182127	2.006579193991488	15.030890162813543	0.01458990008487818
157000	-6468.310854029477	-6435.436839729682	-32.874014299794865	-6435.436839729682	14.994154199105735	-35.616616510227814	0.07718791072372985	2.7426022104329477	14.994154199105735	0.014455619099431159
158000	-6470.136864306343	-6437.963737186576	-32.17312711976817	-6437.963737186576	14.993451282097318	-34.90875947574231	0.09455925556399086	2.7356323559741402	14.993451282097318	0.015017825115274904
159000	-6474.074356589704	-6441.216328398051	-32.85802819165287	-6441.216328398051	14.996239504017758	-35.61665604853617	0.07537762080460875	2.7586278568832987	14.996239504017758	0.014277610456409446
160000	-6467.567154346609	-6434.659163431035	-32.907990915573855	-6434.659163431035	15.005809936613401	-35.65092754572173	0.15554694031373711	2.7429366301478715	15.005809936613401	0.01461116477171929
161000	-6471.955125999395	-6437.5361114878015	-34.41901451159365	-6437.5361114878015	15.021113759846378	-36.83232274862251	0.17048432542944159	2.4133082370288603	15.021113759846378	0.01428849622821096
162000	-6473.085727865025	-6439.244872013097	-33.8408558519273	-6439.244872013097	14.976966029780199	-36.18634574556721	0.07631609350472648	2.345489893639911	14.976966029780199	0.01358912924737265
163000	-6478.738082937251	-6442.731401710553	-36.00668122669838	-6442.731401710553	14.951006851947596	-36.85635930273986	0.17304691823784882	0.8496780760414799	14.951006851947596	0.014804102282153531
164000	-6471.580387046243	-6435.029167020678	-36.55122002556507	-6435.029167020678	15.036517832396589	-38.25431928011805	0.0460990402508582	1.7030992545529775	15.036517832396589	0.01580467580732782
165000	-6469.472381123605	-6434.796012706209	-34.676368417396645	-6434.796012706209	15.007260757868826	-37.404134454442136	0.21670481093356533	2.7277660370454893	15.007260757868826	0.015057751774966462
166000	-6468.520431450639	-6436.6717514122665	-31.848680038372475	-6436.6717514122665	15.013854312742309	-34.46506737403238	0.1236503642844618	2.616387335659905	15.013854312742309	0.01535920541228763
167000	-6476.25370826752	-6443.349865421855	-32.90384284566549	-6443.349865421855	14.970400479580563	-34.97287847932623	0.15108505932273433	2.069035633660749	14.970400479580563	0.016246358934526865
168000	-6471.751174578506	-6438.691114540511	-33.060060037995214	-6438.691114540511	15.023156727391578	-35.40101374011418	0.1610066173269794	2.3409537021189673	15.023156727391578	0.015575778482937001
169000	-6469.902453207205	-6435.547539569692	-34.35491363751287	-6435.547539569692	14.97331411135597	-36.55514523624488	0.21329625853425907	2.200231598732009	14.97331411135597	0.015223956773004354
170000	-6471.422821743991	-6438.936200694968	-32.4866210490232	-6438.936200694968	14.994337144138525	-35.230907620726185	0.15888433605134925	2.7442865717029896	14.994337144138525	0.015668234941097012
171000	-6469.664176103296	-6435.166481228157	-34.49769487513876	-6435.166481228157	14.991626010610863	-37.21153683741653	0.05419889864346542	2.713841962277766	14.991626010610863	0.01569421645303958
172000	-6470.6672465163165	-6438.2654948867585	-32.401751629557765	-6438.2654948867585	15.030258358276319	-34.439237954004575	0.12052511941126322	2.0374863244468107	15.030258358276319	0.01607246964403577
173000	-6470.032516400326	-6436.391752938679	-33.64076346164749	-6436.391752938679	15.042304366739423	-34.97897682637791	0.14318169923164978	1.3382133647304182	15.042304366739423	0.015062593346332025
174000	-6470.417847508238	-6438.134290489244	-32.28355701899355	-6438.134290489244	14.982921565623437	-34.82015960329916	0.15131520166757584	2.536602584305612	14.982921565623437	0.016485938016791886
175000	-6468.885379767372	-6436.701080293121	-32.184299474250864	-6436.701080293121	15.001249079580491	-34.95299223532141	0.11802203382935547	2.7686927610705436	15.001249079580491	0.01494314817836387
176000	-6470.206164636448	-6437.7197165028365	-32.48644813361194	-6437.7197165028365	14.993315059047807	-35.22063830609376	0.1592511083489499	2.734190172481823	14.993315059047807	0.015007829657461747
177000	-6467.822083809058	-6434.225403504642	-33.59668030441688	-6434.225403504642	15.026911749536081	-35.78722741485192	0.17102707584850232	2.1905471104350447	15.026911749536081	0.01504558153119304
178000	-6473.260977658816	-6436.714165260925	-36.546812397890825	-6436.714165260925	15.031179014730244	-38.539048551161095	0.22245262980074387	1.992236153270269	15.031179014730244	0.01524346818970461
179000	-6473.569371523195	-6439.635429996466	-33.93394152672902	-6439.635429996466	15.04574072136517	-35.03011157483335	0.14584586964875068	1.0961700481043246	15.04574072136517	0.015083215904038905
180000	-6470.037013758374	-6436.544748107248	-33.49226565112603	-6436.544748107248	14.989003105128763	-36.16546121458806	0.17410704638018548	2.6731955634620306	14.989003105128763	0.01422214189684282
181000	-6469.167418789557	-6436.574511895293	-32.592906894264054	-6436.574511895293	15.011536112695582	-35.25638229827318	0.13897128656548366	2.6634754040091257	15.011536112695582	0.01492452634346753
182000	-6474.695494977264	-6442.630282880894	-32.0652120963704	-6442.630282880894	14.997706600501012	-34.8309452722701	0.10501411453401652	2.7657331758996953	14.997706600501012	0.01520900209149929
183000	-6474.799072488553	-6441.633621065751	-33.165451422801844	-6441.633621065751	15.040605260658642	-34.61636258918607	0.10649565968120163	1.4509111663842267	15.040605260658642	0.01567750455766382
184000	-6467.6233764336	-6433.938154897989	-33.685221535611035	-6433.938154897989	15.048118155578585	-34.602876939492354	0.11499255015659851	0.9176554038813174	15.048118155578585	0.01546890770905839
185000	-6474.088151530539	-6441.063848905352	-33.0243026251875	-6441.063848905352	14.969767843950239	-35.063056938563065	0.1278621296881967	2.0387543133755655	14.969767843950239	0.01598472864425677
186000	-6474.597517352327	-6439.153461090862	-35.44405626146478	-6439.153461090862	15.012756022093527	-38.08382430265361	0.2220672035246692	2.639768041188834	15.012756022093527	0.014235772960814552
187000	-6470.03931226476	-6437.883919673521	-32.155392591239725	-6437.883919673521	15.008593109728759	-34.866260284300594	0.10435552040980493	2.710867693060872	15.008593109728759	0.015450532148519741
188000	-6478.53465231881	-6442.212347925411	-36.32230439339889	-6442.212347925411	14.953955967991137	-37.39620300740157	0.053069826699047196	1.0738986140026805	14.953955967991137	0.015324287389044
189000	-6469.578576230277	-6437.29051728927	-32.28805894100702	-6437.29051728927	15.00972593859978	-34.98232475659893	0.132902187732518	2.6942658155919026	15.00972593859978	0.015262964020933578
190000	-6467.84879087642	-6435.538804814321	-32.30998606209901	-6435.538804814321	15.013429918143952	-34.93563682192566	0.10992580895118348	2.6256507598266556	15.013429918143952	0.014597609752776032
191000	-6468.475784836627	-6435.915984089161	-32.55980074746626	-6435.915984089161	14.97150673855226	-34.680248910032155	0.14091516123312756	2.1204481625658906	14.97150673855226	0.014630539737851417
192000	-6469.739815687297	-6436.112257794551	-33.627557892746445	-6436.112257794551	14.964815402534041	-35.407134094582474	0.07967253678432494	1.779576201836032	14.964815402534041	0.015307413183896197
193000	-6467.582505986801	-6435.346526944173	-32.23597904262845	-6435.346526944173	14.972775629626785	-34.41298688976332	0.11958386434827732	2.177007847134869	14.972775629626785	0.016078757819629596
194000	-6469.546613095382	-6436.244567323915	-33.302045771466354	-6436.244567323915	15.010341009978184	-35.9864375024805	0.1683164955033672	2.6843917310141427	15.010341009978184	0.014449482184404562
195000	-6468.377896897063	-6435.98023920601	-32.39765769105286	-6435.98023920601	15.002748521078013	-35.1615551174691	0.1041475723388558	2.7638974264162375	15.002748521078013	0.014799359053829017
196000	-6471.226491284267	-6439.124793927325	-32.10169735694134	-6439.124793927325	15.017145679232437	-34.636458824777314	0.10981070948255028	2.5347614678359744	15.017145679232437	0.016169977403264105
197000	-6467.262711852945	-6433.886735027326	-33.37597682561982	-6433.886735027326	14.980430529910747	-35.83954641886974	0.16729523528595594	2.4635695932499146	14.980430529910747	0.015032271101179662
198000	-6473.642631110193	-6438.546869584184	-35.09576152600913	-6438.546869584184	14.941786008785526	-35.154607428423276	0.14657596722185454	0.05884590241414722	14.941786008785526	0.01448085475467533
199000	-6475.856600983479	-6443.330420139477	-32.526180844003115	-6443.330420139477	14.971377304132183	-34.64071478991914	0.10995761908314888	2.1145339459160217	14.971377304132183	0.016172256685894785
200000	-6475.98497973135	-6440.765149677814	-35.2198300535352	-6440.765149677814	14.941877053041877	-35.28714940396699	0.16941302574711317	0.06731935043179593	14.941877053041877	0.015944280638151346
201000	-6470.627145871647	-6437.39609757072	-33.231048300927924	-6437.39609757072	14.964711337777471	-35.0047574766726	0.10834680427221635	1.773709175744679	14.964711337777471	0.014488760931866742
202000	-6466.915391305979	-6434.5032354750565	-32.41215583092271	-6434.5032354750565	14.973031736500698	-34.60026696289772	0.13476727680661735	2.1881111319750155	14.973031736500698	0.015698059169683275
203000	-6470.583972341973	-6438.73157686938	-31.85239547259353	-6438.73157686938	14.990160171063469	-34.54487860670263	0.1193185565007164	2.692483134109104	14.990160171063469	0.015174625667910726
204000	-6472.2753479379735	-6439.756944505046	-32.51840343292741	-6439.756944505046	15.019447513057205	-34.98577974254854	0.14631430947755386	2.4673763096211316	15.019447513057205	0.0141915875042807
205000	-6467.049485731707	-6434.16540767214	-32.884078059567045	-6434.16540767214	14.969295015906507	-34.899782141930984	0.10380116339227914	2.0157040823639383	14.969295015906507	0.014909158388555057
206000	-6471.070050059505	-6438.167742748263	-32.90230731124197	-6438.167742748263	15.000066461627839	-35.672244698432856	0.07996040975245676	2.7699373871908834	15.000066461627839	0.014630990710894444
207000	-6468.338981727918	-6435.689392436999	-32.64958929091867	-6435.689392436999	14.978433533005918	-35.047440212942455	0.12317001127947388	2.397850922023784	14.978433533005918	0.014746783348965191
208000	-6468.828480787427	-6436.3438606366135	-32.484620150813676	-6436.3438606366135	14.977216975203964	-34.83930809663751	0.11117518739231867	2.3546879458238346	14.977216975203964	0.015756798558652113
209000	-6468.840553334487	-6436.596424665648	-32.244128668838904	-6436.596424665648	15.006833418312139	-34.976713105085224	0.11968530074966821	2.7325844362463223	15.006833418312139	0.01526810168655269
210000	-6472.467655814642	-6434.485023260848	-37.982632553794346	-6434.485023260848	14.952552086257588	-38.95152985989775	0.245280347704422	0.9688973061034041	14.952552086257588	0.014810716431451121
211000	-6470.551172887064	-6436.134458886143	-34.41671400092086	-6436.134458886143	14.96833655925178	-36.38459613781729	0.20607995602091644	1.9678821368964257	14.96833655925178	0.015586670301365818
212000	-6471.655893407107	-6438.21140799226	-33.44448541484687	-6438.21140799226	14.958797826640657	-34.85633106412945	0.1185446978334579	1.4118456492825764	14.958797826640657	0.0154165898748123
213000	-6469.550320418528	-6437.496075987483	-32.05424443104455	-6437.496075987483	15.011636060155595	-34.71586703519811	0.14158918938617926	2.661622604153556	15.011636060155595	0.01544691778273658
214000	-6478.54792204775	-6443.758231626393	-34.78969042135631	-6443.758231626393	15.032431022130456	-36.718214385124654	0.18276145264802907	1.9285239637683387	15.032431022130456	0.01441814873318248
215000	-6466.176617700578	-6433.359172215416	-32.81744548516239	-6433.359172215416	15.032431022130456	-34.74596944893073	0.10309053154460655	1.9285239637683387	15.032431022130456	0.015746473067421298
216000	-6470.734593950746	-6436.92890305879	-33.80569089195618	-6436.92890305879	15.040176509551655	-35.284310277062076	0.18314432440092793	1.4786193851058924	15.040176509551655	0.015527617048379046
217000	-6471.17287695955	-6438.685276190554	-32.487600768996145	-6438.685276190554	14.981512503054265	-34.98411165525057	0.15499934289739567	2.4965108862544234	14.981512503054265	0.015171690031102116
218000	-6468.864772681232	-6436.7526188683105	-32.11215381292159	-6436.7526188683105	14.99618937174719	-34.87047802368597	0.1381017480609882	2.758324210764376	14.99618937174719	0.015792671651919592
219000	-6471.65257461715	-6438.85344125854	-32.7991333586097	-6438.85344125854	14.965826341768642	-34.634803145988016	0.16243725316177607	1.8356697873783165	14.965826341768642	0.01668536110137085
220000	-6476.727670923468	-6442.83081965441	-33.8968512690581	-6442.83081965441	14.996263648681499	-36.655623933027144	0.06308234008611872	2.75877266396905	14.996263648681499	0.014184694597834781
221000	-6470.107442078116	-6437.131992229782	-32.97544984833425	-6437.131992229782	14.996768808284244	-35.73703828932034	0.17490749847223336	2.761588440986089	14.996768808284244	0.015381156351520387
222000	-6469.020050757404	-6436.241914043735	-32.778136713669	-6436.241914043735	15.001954667638028	-35.54502105411814	0.08385803504322069	2.7668843404491406	15.001954667638028	0.014316336416062688
223000	-6470.06735203271	-6437.360599258442	-32.70675277426866	-6437.360599258442	15.012398369372928	-35.353718044691874	0.0824355065436408	2.646965270423218	15.012398369372928	0.01488094241066381
224000	-6473.172459787615	-6440.342541275066	-32.82991851254888	-6440.342541275066	14.9995222637397	-35.599676847910615	0.0798126977242458	2.7697583353617388	14.9995222637397	0.014331356936008927
225000	-6469.563492327759	-6437.167773239272	-32.39571908848736	-6437.167773239272	15.002463860121232	-35.160803524039025	0.10425261212627253	2.765084435551667	15.002463860121232	0.014899710915091544
226000	-6470.791737919993	-6438.471818765328	-32.31991915466473	-6438.471818765328	15.002463860121232	-35.085003590216395	0.08866589615137718	2.765084435551667	15.002463860121232	0.01488197185213743
